name,skin_tone,gender,age,face
TRAIN3225.png,monk_4,female,18_30,0
TRAIN3226.png,monk_5,male,0_17,1
TRAIN3227.png,monk_4,female,18_30,1
TRAIN3228.png,monk_9,male,18_30,0
TRAIN3229.png,monk_2,male,0_17,0
TRAIN3230.png,monk_5,female,31_60,0
TRAIN3232.png,monk_5,female,18_30,0
TRAIN3235.png,monk_4,female,18_30,0
TRAIN3236.png,monk_8,male,0_17,1
TRAIN3237.png,monk_4,female,0_17,1
TRAIN3239.png,monk_7,female,0_17,0
TRAIN3240.png,monk_8,male,31_60,0
TRAIN3241.png,monk_3,female,18_30,0
TRAIN3242.png,monk_2,male,18_30,0
TRAIN3243.png,monk_3,female,0_17,1
TRAIN3245.png,monk_1,male,31_60,0
TRAIN3246.png,monk_4,female,31_60,1
TRAIN3248.png,monk_4,female,18_30,1
TRAIN3249.png,monk_3,female,61_100,1
TRAIN3250.png,monk_4,female,18_30,0
TRAIN3252.png,monk_4,female,18_30,1
TRAIN3253.png,monk_2,female,61_100,1
TRAIN3255.png,monk_6,male,31_60,1
TRAIN3256.png,monk_2,male,18_30,1
TRAIN3257.png,monk_7,male,18_30,0
TRAIN3258.png,monk_3,female,31_60,1
TRAIN3259.png,monk_3,male,18_30,0
TRAIN3260.png,monk_3,female,0_17,0
TRAIN3261.png,monk_7,female,18_30,0
TRAIN3262.png,monk_4,female,18_30,1
TRAIN3266.png,monk_6,female,0_17,0
TRAIN3267.png,monk_4,male,31_60,0
TRAIN3268.png,monk_4,male,0_17,0
TRAIN3269.png,monk_4,male,31_60,1
TRAIN3270.png,monk_3,female,31_60,1
TRAIN3271.png,monk_5,female,18_30,0
TRAIN3273.png,monk_3,male,0_17,0
TRAIN3276.png,monk_5,male,31_60,1
TRAIN3277.png,monk_3,male,0_17,1
TRAIN3278.png,monk_2,female,18_30,1
TRAIN3280.png,monk_4,female,18_30,1
TRAIN3281.png,monk_2,male,0_17,0
TRAIN3283.png,monk_6,female,18_30,1
TRAIN3285.png,monk_9,male,18_30,1
TRAIN3287.png,monk_2,male,31_60,1
TRAIN3289.png,monk_6,female,61_100,1
TRAIN3291.png,monk_6,female,18_30,0
TRAIN3292.png,monk_5,male,0_17,0
TRAIN3293.png,monk_7,male,31_60,1
TRAIN3294.png,monk_6,female,18_30,0
TRAIN3296.png,monk_3,female,0_17,0
TRAIN3298.png,monk_3,female,18_30,1
TRAIN3300.png,monk_3,male,0_17,0
TRAIN3301.png,monk_2,male,18_30,0
TRAIN3302.png,monk_8,male,0_17,0
TRAIN3303.png,monk_8,male,0_17,0
TRAIN3304.png,monk_7,female,18_30,0
TRAIN3306.png,monk_3,male,18_30,1
TRAIN3308.png,monk_3,male,18_30,1
TRAIN3309.png,monk_5,male,31_60,1
TRAIN3310.png,monk_2,male,31_60,0
TRAIN3311.png,monk_1,male,0_17,1
TRAIN3313.png,monk_7,male,61_100,0
TRAIN3317.png,monk_9,male,31_60,1
TRAIN3318.png,monk_3,male,18_30,1
TRAIN3319.png,monk_4,female,18_30,1
TRAIN3320.png,monk_3,female,0_17,1
TRAIN3321.png,monk_6,male,0_17,0
TRAIN3322.png,monk_2,female,18_30,1
TRAIN3324.png,monk_1,female,18_30,0
TRAIN3326.png,monk_7,female,31_60,0
TRAIN3327.png,monk_6,female,18_30,0
TRAIN3329.png,monk_3,male,0_17,0
TRAIN3330.png,monk_2,male,18_30,0
TRAIN3331.png,monk_3,female,18_30,1
TRAIN3332.png,monk_8,male,31_60,0
TRAIN3333.png,monk_4,female,0_17,1
TRAIN3335.png,monk_4,female,0_17,1
TRAIN3336.png,monk_7,female,31_60,0
TRAIN3337.png,monk_4,female,18_30,1
TRAIN3338.png,monk_8,male,31_60,1
TRAIN3339.png,monk_9,female,31_60,1
TRAIN3340.png,monk_5,male,0_17,1
TRAIN3341.png,monk_4,male,0_17,1
TRAIN3342.png,monk_5,male,18_30,1
TRAIN3343.png,monk_4,male,18_30,0
TRAIN3345.png,monk_5,male,0_17,1
TRAIN3346.png,monk_7,female,0_17,0
TRAIN3347.png,monk_6,male,31_60,0
TRAIN3348.png,monk_5,female,0_17,1
TRAIN3350.png,monk_6,female,18_30,1
TRAIN3354.png,monk_6,female,61_100,0
TRAIN3356.png,monk_3,female,18_30,1
TRAIN3357.png,monk_8,female,18_30,1
TRAIN3358.png,monk_4,female,18_30,1
TRAIN3359.png,monk_2,female,0_17,1
TRAIN3360.png,monk_5,female,18_30,0
TRAIN3361.png,monk_8,female,18_30,1
TRAIN3362.png,monk_3,female,18_30,0
TRAIN3363.png,monk_4,male,0_17,1
TRAIN3364.png,monk_4,female,18_30,1
TRAIN3365.png,monk_7,male,31_60,0
TRAIN3367.png,monk_3,female,0_17,1
TRAIN3368.png,monk_2,male,18_30,0
TRAIN3371.png,monk_2,male,0_17,1
TRAIN3373.png,monk_4,female,31_60,0
TRAIN3374.png,monk_5,male,0_17,0
TRAIN3376.png,monk_5,male,31_60,1
TRAIN3377.png,monk_3,female,18_30,1
TRAIN3380.png,monk_5,female,0_17,0
TRAIN3381.png,monk_3,female,0_17,1
TRAIN3382.png,monk_4,female,18_30,0
TRAIN3383.png,monk_7,male,18_30,0
TRAIN3384.png,monk_1,female,18_30,1
TRAIN3385.png,monk_8,male,18_30,0
TRAIN3388.png,monk_5,female,18_30,1
TRAIN3389.png,monk_2,male,18_30,1
TRAIN3390.png,monk_4,male,31_60,0
TRAIN3391.png,monk_4,female,0_17,0
TRAIN3392.png,monk_3,female,18_30,0
TRAIN3394.png,monk_9,male,31_60,0
TRAIN3395.png,monk_5,male,61_100,1
TRAIN3396.png,monk_8,male,31_60,0
TRAIN3397.png,monk_3,male,18_30,1
TRAIN3398.png,monk_2,female,18_30,1
TRAIN3401.png,monk_2,female,18_30,0
TRAIN3402.png,monk_6,male,18_30,0
TRAIN3406.png,monk_3,male,18_30,1
TRAIN3407.png,monk_2,male,0_17,1
TRAIN3408.png,monk_4,male,31_60,1
TRAIN3409.png,monk_4,female,18_30,0
TRAIN3410.png,monk_5,female,31_60,1
TRAIN3414.png,monk_7,female,0_17,1
TRAIN3415.png,monk_3,male,31_60,0
TRAIN3416.png,monk_3,female,18_30,1
TRAIN3417.png,monk_3,female,31_60,1
TRAIN3419.png,monk_7,male,31_60,1
TRAIN3420.png,monk_2,male,0_17,1
TRAIN3423.png,monk_6,male,18_30,0
TRAIN3426.png,monk_8,male,31_60,1
TRAIN3427.png,monk_4,male,18_30,0
TRAIN3428.png,monk_2,male,0_17,0
TRAIN3430.png,monk_8,female,31_60,1
TRAIN3432.png,monk_6,female,0_17,0
TRAIN3435.png,monk_4,female,18_30,0
TRAIN3436.png,monk_2,male,18_30,0
TRAIN3438.png,monk_6,female,18_30,1
TRAIN3439.png,monk_8,male,18_30,0
TRAIN3440.png,monk_4,female,31_60,0
TRAIN3442.png,monk_3,female,18_30,1
TRAIN3443.png,monk_5,female,18_30,1
TRAIN3444.png,monk_3,female,18_30,0
TRAIN3446.png,monk_7,male,31_60,0
TRAIN3450.png,monk_4,male,0_17,1
TRAIN3451.png,monk_5,female,18_30,0
TRAIN3452.png,monk_2,male,0_17,0
TRAIN3453.png,monk_3,female,31_60,0
TRAIN3454.png,monk_3,female,31_60,0
TRAIN3456.png,monk_2,female,18_30,0
TRAIN3457.png,monk_10,male,18_30,1
TRAIN3459.png,monk_1,female,18_30,1
TRAIN3460.png,monk_2,male,31_60,1
TRAIN3462.png,monk_2,male,18_30,0
TRAIN3466.png,monk_5,female,18_30,0
TRAIN3471.png,monk_2,female,18_30,0
TRAIN3472.png,monk_2,female,18_30,0
TRAIN3474.png,monk_4,male,18_30,0
TRAIN3475.png,monk_2,female,18_30,1
TRAIN3476.png,monk_7,female,61_100,0
TRAIN3477.png,monk_4,male,0_17,1
TRAIN3478.png,monk_3,male,61_100,1
TRAIN3479.png,monk_1,female,18_30,0
TRAIN3480.png,monk_3,female,18_30,1
TRAIN3481.png,monk_4,female,18_30,1
TRAIN3483.png,monk_3,female,18_30,1
TRAIN3484.png,monk_3,female,18_30,1
TRAIN3486.png,monk_8,female,18_30,1
TRAIN3489.png,monk_3,female,0_17,0
TRAIN3490.png,monk_8,male,18_30,0
TRAIN3491.png,monk_2,female,18_30,0
TRAIN3493.png,monk_10,male,18_30,0
TRAIN3494.png,monk_5,female,18_30,1
TRAIN3496.png,monk_4,female,18_30,0
TRAIN3497.png,monk_3,male,18_30,1
TRAIN3498.png,monk_3,female,0_17,1
TRAIN3500.png,monk_4,female,18_30,1
TRAIN3502.png,monk_5,female,18_30,1
TRAIN3503.png,monk_6,male,31_60,1
TRAIN3504.png,monk_3,female,31_60,0
TRAIN3505.png,monk_2,female,0_17,1
TRAIN3506.png,monk_2,female,18_30,0
TRAIN3507.png,monk_4,female,0_17,0
TRAIN3510.png,monk_7,female,18_30,0
TRAIN3511.png,monk_4,female,0_17,0
TRAIN3512.png,monk_1,female,31_60,0
TRAIN3513.png,monk_4,female,18_30,1
TRAIN3514.png,monk_3,female,31_60,1
TRAIN3515.png,monk_3,female,0_17,1
TRAIN3516.png,monk_6,male,18_30,1
TRAIN3517.png,monk_2,female,18_30,0
TRAIN3518.png,monk_7,male,61_100,0
TRAIN3521.png,monk_4,female,18_30,1
TRAIN3525.png,monk_5,female,18_30,1
TRAIN3527.png,monk_6,male,18_30,1
TRAIN3530.png,monk_6,male,0_17,0
TRAIN3531.png,monk_4,female,31_60,0
TRAIN3533.png,monk_3,female,18_30,0
TRAIN3534.png,monk_6,male,31_60,0
TRAIN3535.png,monk_6,male,18_30,0
TRAIN3536.png,monk_5,female,18_30,0
TRAIN3537.png,monk_8,female,18_30,0
TRAIN3538.png,monk_4,female,18_30,1
TRAIN3539.png,monk_2,female,18_30,0
TRAIN3541.png,monk_7,male,0_17,0
TRAIN3542.png,monk_3,female,18_30,1
TRAIN3543.png,monk_5,male,0_17,0
TRAIN3545.png,monk_5,female,18_30,1
TRAIN3546.png,monk_7,female,0_17,0
TRAIN3548.png,monk_3,male,0_17,1
TRAIN3549.png,monk_3,female,18_30,0
TRAIN3551.png,monk_5,female,31_60,1
TRAIN3552.png,monk_2,male,31_60,0
TRAIN3553.png,monk_1,male,18_30,1
TRAIN3554.png,monk_7,female,0_17,0
TRAIN3555.png,monk_2,female,0_17,1
TRAIN3556.png,monk_3,female,18_30,0
TRAIN3557.png,monk_5,male,61_100,1
TRAIN3558.png,monk_2,male,0_17,1
TRAIN3560.png,monk_8,male,31_60,1
TRAIN3561.png,monk_3,female,18_30,0
TRAIN3563.png,monk_8,male,0_17,0
TRAIN3564.png,monk_6,male,31_60,0
TRAIN3565.png,monk_4,female,18_30,0
TRAIN3566.png,monk_6,female,18_30,1
TRAIN3567.png,monk_6,male,31_60,1
TRAIN3568.png,monk_3,female,18_30,0
TRAIN3569.png,monk_2,male,0_17,1
TRAIN3571.png,monk_4,female,18_30,1
TRAIN3572.png,monk_3,female,31_60,1
TRAIN3575.png,monk_2,female,31_60,1
TRAIN3577.png,monk_5,male,0_17,1
TRAIN3579.png,monk_7,male,18_30,0
TRAIN3580.png,monk_3,male,31_60,1
TRAIN3581.png,monk_5,female,18_30,0
TRAIN3582.png,monk_5,female,18_30,0
TRAIN3583.png,monk_9,male,0_17,0
TRAIN3584.png,monk_5,female,31_60,0
TRAIN3586.png,monk_2,male,18_30,0
TRAIN3587.png,monk_1,female,18_30,0
TRAIN3588.png,monk_4,male,18_30,1
TRAIN3589.png,monk_3,female,18_30,0
TRAIN3590.png,monk_5,female,18_30,1
TRAIN3591.png,monk_6,female,0_17,1
TRAIN3594.png,monk_4,female,18_30,0
TRAIN3596.png,monk_2,male,0_17,0
TRAIN3597.png,monk_4,male,31_60,1
TRAIN3598.png,monk_4,male,18_30,0
TRAIN3600.png,monk_2,female,0_17,1
TRAIN3603.png,monk_2,male,0_17,1
TRAIN3604.png,monk_2,female,0_17,1
TRAIN3605.png,monk_2,female,18_30,0
TRAIN3606.png,monk_3,female,18_30,1
TRAIN3607.png,monk_5,female,18_30,0
TRAIN3609.png,monk_5,male,18_30,0
TRAIN3610.png,monk_8,female,18_30,1
TRAIN3611.png,monk_3,female,18_30,1
TRAIN3612.png,monk_4,female,18_30,1
TRAIN3618.png,monk_9,female,18_30,0
TRAIN3619.png,monk_5,female,18_30,0
TRAIN3622.png,monk_4,female,18_30,1
TRAIN3623.png,monk_6,male,31_60,0
TRAIN3624.png,monk_3,female,18_30,1
TRAIN3625.png,monk_3,female,18_30,1
TRAIN3626.png,monk_1,female,31_60,1
TRAIN3627.png,monk_3,female,18_30,0
TRAIN3628.png,monk_5,female,0_17,1
TRAIN3629.png,monk_3,female,18_30,0
TRAIN3630.png,monk_4,female,18_30,0
TRAIN3631.png,monk_5,female,0_17,0
TRAIN3632.png,monk_8,male,31_60,1
TRAIN3633.png,monk_3,male,31_60,0
TRAIN3634.png,monk_5,female,31_60,0
TRAIN3636.png,monk_6,male,0_17,0
TRAIN3637.png,monk_3,female,31_60,0
TRAIN3638.png,monk_3,female,0_17,0
TRAIN3639.png,monk_1,female,31_60,0
TRAIN3640.png,monk_2,male,0_17,0
TRAIN3641.png,monk_4,female,0_17,1
TRAIN3642.png,monk_1,female,0_17,0
TRAIN3644.png,monk_7,female,18_30,0
TRAIN3645.png,monk_2,male,0_17,0
TRAIN3648.png,monk_8,female,0_17,1
TRAIN3653.png,monk_10,female,31_60,1
TRAIN3654.png,monk_4,male,18_30,0
TRAIN3655.png,monk_6,female,31_60,0
TRAIN3657.png,monk_3,female,31_60,1
TRAIN3659.png,monk_3,female,18_30,1
TRAIN3661.png,monk_4,male,31_60,0
TRAIN3662.png,monk_4,male,0_17,0
TRAIN3663.png,monk_2,female,31_60,1
TRAIN3664.png,monk_8,male,31_60,0
TRAIN3665.png,monk_2,female,61_100,0
TRAIN3666.png,monk_3,female,18_30,0
TRAIN3667.png,monk_3,female,18_30,1
TRAIN3670.png,monk_6,female,18_30,0
TRAIN3672.png,monk_7,male,31_60,0
TRAIN3673.png,monk_8,male,18_30,1
TRAIN3674.png,monk_5,male,31_60,1
TRAIN3675.png,monk_6,female,0_17,1
TRAIN3676.png,monk_3,female,18_30,0
TRAIN3677.png,monk_8,female,18_30,1
TRAIN3681.png,monk_4,male,18_30,1
TRAIN3682.png,monk_2,female,18_30,1
TRAIN3683.png,monk_2,female,18_30,0
TRAIN3686.png,monk_4,female,18_30,1
TRAIN3687.png,monk_4,female,18_30,0
TRAIN3690.png,monk_9,female,18_30,1
TRAIN3691.png,monk_10,female,18_30,1
TRAIN3695.png,monk_10,female,18_30,0
TRAIN3696.png,monk_7,male,0_17,0
TRAIN3697.png,monk_2,female,0_17,1
TRAIN3699.png,monk_9,female,0_17,1
TRAIN3700.png,monk_6,female,31_60,0
TRAIN3701.png,monk_2,female,18_30,0
TRAIN3704.png,monk_3,male,0_17,0
TRAIN3709.png,monk_4,female,18_30,0
TRAIN3711.png,monk_5,male,61_100,1
TRAIN3712.png,monk_2,male,31_60,1
TRAIN3713.png,monk_1,female,18_30,0
TRAIN3714.png,monk_4,male,18_30,0
TRAIN3715.png,monk_9,male,18_30,1
TRAIN3716.png,monk_2,male,18_30,1
TRAIN3718.png,monk_9,female,18_30,0
TRAIN3719.png,monk_5,male,31_60,1
TRAIN3720.png,monk_2,female,18_30,1
TRAIN3722.png,monk_6,male,0_17,1
TRAIN3723.png,monk_2,female,0_17,1
TRAIN3725.png,monk_4,female,18_30,0
TRAIN3726.png,monk_3,female,18_30,0
TRAIN3727.png,monk_2,male,31_60,0
TRAIN3729.png,monk_4,female,18_30,1
TRAIN3730.png,monk_4,female,61_100,1
TRAIN3731.png,monk_3,female,31_60,0
TRAIN3732.png,monk_6,male,31_60,1
TRAIN3733.png,monk_3,female,0_17,0
TRAIN3734.png,monk_5,female,18_30,0
TRAIN3735.png,monk_4,female,18_30,1
TRAIN3736.png,monk_8,female,0_17,0
TRAIN3737.png,monk_9,male,31_60,0
TRAIN3738.png,monk_3,female,31_60,0
TRAIN3739.png,monk_5,female,18_30,0
TRAIN3740.png,monk_7,male,0_17,1
TRAIN3741.png,monk_2,female,31_60,0
TRAIN3743.png,monk_2,male,0_17,1
TRAIN3744.png,monk_3,female,0_17,0
TRAIN3745.png,monk_9,male,0_17,0
TRAIN3747.png,monk_1,female,18_30,0
TRAIN3748.png,monk_7,female,31_60,0
TRAIN3749.png,monk_5,male,31_60,1
TRAIN3750.png,monk_2,male,18_30,1
TRAIN3751.png,monk_10,female,0_17,1
TRAIN3754.png,monk_3,female,31_60,1
TRAIN3756.png,monk_8,female,31_60,0
TRAIN3757.png,monk_5,female,18_30,1
TRAIN3758.png,monk_2,male,0_17,0
TRAIN3759.png,monk_2,female,31_60,1
TRAIN3760.png,monk_4,female,18_30,0
TRAIN3761.png,monk_3,female,31_60,1
TRAIN3762.png,monk_5,male,18_30,0
TRAIN3763.png,monk_2,male,0_17,0
TRAIN3764.png,monk_8,female,31_60,1
TRAIN3765.png,monk_2,female,18_30,1
TRAIN3766.png,monk_4,female,18_30,0
TRAIN3767.png,monk_4,female,31_60,1
TRAIN3768.png,monk_3,female,18_30,1
TRAIN3769.png,monk_4,male,31_60,0
TRAIN3770.png,monk_5,female,18_30,1
TRAIN3771.png,monk_2,female,31_60,1
TRAIN3774.png,monk_3,female,31_60,1
TRAIN3775.png,monk_2,female,18_30,0
TRAIN3776.png,monk_7,male,0_17,1
TRAIN3778.png,monk_8,male,18_30,0
TRAIN3779.png,monk_4,female,18_30,1
TRAIN3782.png,monk_9,female,18_30,1
TRAIN3783.png,monk_8,male,0_17,1
TRAIN3786.png,monk_6,male,31_60,1
TRAIN3787.png,monk_6,male,18_30,1
TRAIN3788.png,monk_1,male,31_60,1
TRAIN3789.png,monk_3,female,31_60,0
TRAIN3791.png,monk_2,male,18_30,1
TRAIN3792.png,monk_2,female,31_60,0
TRAIN3793.png,monk_4,female,18_30,0
TRAIN3795.png,monk_3,female,18_30,0
TRAIN3796.png,monk_3,female,0_17,0
TRAIN3797.png,monk_4,male,0_17,0
TRAIN3799.png,monk_4,male,0_17,1
TRAIN3801.png,monk_4,female,18_30,0
TRAIN3802.png,monk_3,female,18_30,0
TRAIN3803.png,monk_2,male,18_30,1
TRAIN3805.png,monk_3,male,0_17,1
TRAIN3806.png,monk_3,male,18_30,0
TRAIN3807.png,monk_2,male,0_17,1
TRAIN3808.png,monk_5,male,31_60,0
TRAIN3809.png,monk_4,male,31_60,1
TRAIN3810.png,monk_4,male,31_60,0
TRAIN3811.png,monk_4,female,31_60,1
TRAIN3812.png,monk_3,female,18_30,1
TRAIN3814.png,monk_2,male,31_60,0
TRAIN3815.png,monk_3,female,18_30,1
TRAIN3816.png,monk_2,female,18_30,0
TRAIN3817.png,monk_2,female,0_17,1
TRAIN3818.png,monk_8,male,0_17,0
TRAIN3820.png,monk_5,female,18_30,1
TRAIN3823.png,monk_3,male,18_30,1
TRAIN3824.png,monk_5,female,18_30,0
TRAIN3825.png,monk_4,female,18_30,0
TRAIN3826.png,monk_6,male,18_30,1
TRAIN3828.png,monk_4,female,18_30,0
TRAIN3829.png,monk_2,female,18_30,1
TRAIN3830.png,monk_4,male,0_17,0
TRAIN3831.png,monk_3,female,31_60,1
TRAIN3832.png,monk_4,female,31_60,1
TRAIN3835.png,monk_7,female,31_60,0
TRAIN3836.png,monk_1,female,18_30,1
TRAIN3839.png,monk_9,female,31_60,1
TRAIN3840.png,monk_7,male,31_60,0
TRAIN3841.png,monk_5,female,18_30,1
TRAIN3842.png,monk_9,male,18_30,1
TRAIN3843.png,monk_4,female,31_60,0
TRAIN3845.png,monk_7,male,31_60,0
TRAIN3847.png,monk_4,female,18_30,1
TRAIN3848.png,monk_2,female,18_30,1
TRAIN3849.png,monk_5,female,18_30,0
TRAIN3850.png,monk_5,female,0_17,0
TRAIN3854.png,monk_3,male,0_17,0
TRAIN3856.png,monk_4,male,31_60,0
TRAIN3861.png,monk_4,female,31_60,1
TRAIN3862.png,monk_3,male,18_30,0
TRAIN3863.png,monk_3,female,0_17,0
TRAIN3864.png,monk_8,male,18_30,0
TRAIN3865.png,monk_5,male,0_17,1
TRAIN3866.png,monk_3,male,61_100,0
TRAIN3867.png,monk_8,female,18_30,0
TRAIN3868.png,monk_4,female,31_60,1
TRAIN3869.png,monk_5,male,18_30,0
TRAIN3870.png,monk_3,male,31_60,0
TRAIN3871.png,monk_3,female,18_30,1
TRAIN3874.png,monk_3,female,31_60,0
TRAIN3875.png,monk_2,male,18_30,0
TRAIN3876.png,monk_4,female,18_30,0
TRAIN3877.png,monk_8,male,18_30,0
TRAIN3878.png,monk_2,female,31_60,1
TRAIN3879.png,monk_3,female,18_30,0
TRAIN3880.png,monk_2,female,18_30,0
TRAIN3882.png,monk_8,male,18_30,0
TRAIN3885.png,monk_4,female,18_30,1
TRAIN3888.png,monk_4,male,0_17,1
TRAIN3890.png,monk_3,female,31_60,0
TRAIN3892.png,monk_3,female,31_60,1
TRAIN3893.png,monk_5,male,0_17,0
TRAIN3895.png,monk_3,female,0_17,1
TRAIN3897.png,monk_7,female,0_17,0
TRAIN3899.png,monk_5,female,18_30,0
TRAIN3900.png,monk_3,male,18_30,0
TRAIN3901.png,monk_3,female,18_30,0
TRAIN3902.png,monk_4,female,18_30,0
TRAIN3903.png,monk_2,female,18_30,1
TRAIN3904.png,monk_1,female,0_17,1
TRAIN3905.png,monk_7,male,0_17,1
TRAIN3906.png,monk_4,female,0_17,1
TRAIN3907.png,monk_2,female,18_30,1
TRAIN3908.png,monk_4,female,18_30,1
TRAIN3911.png,monk_4,female,18_30,0
TRAIN3913.png,monk_2,male,0_17,0
TRAIN3915.png,monk_2,male,31_60,0
TRAIN3916.png,monk_3,female,31_60,1
TRAIN3917.png,monk_4,male,0_17,1
TRAIN3918.png,monk_2,male,0_17,1
TRAIN3920.png,monk_4,male,0_17,0
TRAIN3922.png,monk_3,female,18_30,1
TRAIN3923.png,monk_4,male,31_60,0
TRAIN3924.png,monk_3,female,18_30,1
TRAIN3925.png,monk_3,female,18_30,0
TRAIN3926.png,monk_2,female,18_30,0
TRAIN3927.png,monk_3,female,61_100,1
TRAIN3929.png,monk_4,female,31_60,1
TRAIN3930.png,monk_4,female,0_17,0
TRAIN3932.png,monk_4,female,31_60,0
TRAIN3933.png,monk_2,female,18_30,1
TRAIN3934.png,monk_6,female,31_60,1
TRAIN3935.png,monk_6,male,61_100,0
TRAIN3936.png,monk_2,male,0_17,0
TRAIN3937.png,monk_1,male,31_60,0
TRAIN3939.png,monk_1,female,18_30,1
TRAIN3940.png,monk_3,female,18_30,0
TRAIN3943.png,monk_2,male,18_30,0
TRAIN3945.png,monk_1,female,18_30,1
TRAIN3947.png,monk_3,female,18_30,1
TRAIN3949.png,monk_4,female,31_60,0
TRAIN3950.png,monk_6,male,31_60,1
TRAIN3951.png,monk_5,male,0_17,1
TRAIN3952.png,monk_2,female,31_60,0
TRAIN3953.png,monk_3,male,0_17,0
TRAIN3956.png,monk_4,female,31_60,1
TRAIN3957.png,monk_4,male,61_100,0
TRAIN3959.png,monk_4,male,18_30,0
TRAIN3960.png,monk_5,male,18_30,1
TRAIN3961.png,monk_6,female,18_30,0
TRAIN3962.png,monk_6,male,18_30,1
TRAIN3964.png,monk_3,female,18_30,1
TRAIN3965.png,monk_5,female,18_30,1
TRAIN3966.png,monk_2,male,0_17,1
TRAIN3967.png,monk_3,female,31_60,0
TRAIN3968.png,monk_4,female,18_30,0
TRAIN3969.png,monk_8,male,18_30,1
TRAIN3970.png,monk_7,male,18_30,1
TRAIN3972.png,monk_2,female,18_30,0
TRAIN3974.png,monk_2,female,31_60,1
TRAIN3976.png,monk_2,male,31_60,0
TRAIN3977.png,monk_5,male,0_17,1
TRAIN3978.png,monk_1,female,18_30,1
TRAIN3979.png,monk_3,male,0_17,0
TRAIN3980.png,monk_2,female,18_30,1
TRAIN3981.png,monk_8,male,31_60,0
TRAIN3982.png,monk_5,female,18_30,1
TRAIN3983.png,monk_1,male,0_17,0
TRAIN3985.png,monk_7,male,18_30,1
TRAIN3986.png,monk_3,female,31_60,0
TRAIN3987.png,monk_4,male,18_30,1
TRAIN3988.png,monk_4,female,18_30,0
TRAIN3990.png,monk_6,male,0_17,1
TRAIN3992.png,monk_5,female,18_30,1
TRAIN3993.png,monk_1,female,18_30,0
TRAIN3996.png,monk_4,female,0_17,1
TRAIN3998.png,monk_6,female,18_30,0
TRAIN3999.png,monk_2,male,0_17,1
TRAIN4000.png,monk_9,female,18_30,0
TRAIN4001.png,monk_9,female,18_30,1
TRAIN4002.png,monk_2,female,18_30,0
TRAIN4005.png,monk_7,female,31_60,1
TRAIN4006.png,monk_7,male,0_17,0
TRAIN4008.png,monk_5,male,18_30,1
TRAIN4009.png,monk_3,female,18_30,1
TRAIN4011.png,monk_3,male,18_30,1
TRAIN4013.png,monk_4,female,18_30,0
TRAIN4014.png,monk_5,female,18_30,0
TRAIN4016.png,monk_3,male,18_30,0
TRAIN4017.png,monk_4,female,18_30,1
TRAIN4018.png,monk_4,female,31_60,0
TRAIN4019.png,monk_4,female,31_60,1
TRAIN4020.png,monk_3,male,18_30,1
TRAIN4021.png,monk_4,female,18_30,0
TRAIN4022.png,monk_5,female,31_60,1
TRAIN4025.png,monk_6,male,18_30,1
TRAIN4027.png,monk_5,female,18_30,1
TRAIN4032.png,monk_3,female,18_30,1
TRAIN4033.png,monk_6,male,18_30,1
TRAIN4034.png,monk_3,female,18_30,0
TRAIN4036.png,monk_8,female,18_30,0
TRAIN4037.png,monk_7,male,18_30,0
TRAIN4038.png,monk_4,female,31_60,1
TRAIN4039.png,monk_1,female,18_30,1
TRAIN4041.png,monk_6,female,0_17,1
TRAIN4042.png,monk_3,female,18_30,1
TRAIN4044.png,monk_9,male,31_60,0
TRAIN4045.png,monk_5,male,0_17,1
TRAIN4050.png,monk_5,female,18_30,1
TRAIN4051.png,monk_4,female,18_30,1
TRAIN4052.png,monk_1,male,0_17,0
TRAIN4054.png,monk_1,female,18_30,1
TRAIN4055.png,monk_3,female,31_60,0
TRAIN4056.png,monk_4,female,18_30,0
TRAIN4057.png,monk_5,male,18_30,1
TRAIN4059.png,monk_2,male,18_30,1
TRAIN4061.png,monk_1,female,31_60,0
TRAIN4062.png,monk_2,male,31_60,0
TRAIN4063.png,monk_3,male,18_30,1
TRAIN4065.png,monk_4,female,18_30,1
TRAIN4066.png,monk_4,female,18_30,1
TRAIN4067.png,monk_6,female,31_60,0
TRAIN4068.png,monk_4,female,31_60,1
TRAIN4069.png,monk_7,male,18_30,1
TRAIN4070.png,monk_3,male,0_17,0
TRAIN4071.png,monk_5,female,31_60,0
TRAIN4072.png,monk_5,female,18_30,1
TRAIN4076.png,monk_5,female,18_30,1
TRAIN4078.png,monk_2,female,18_30,0
TRAIN4079.png,monk_5,female,18_30,0
TRAIN4080.png,monk_4,male,61_100,1
TRAIN4082.png,monk_3,female,18_30,0
TRAIN4085.png,monk_4,male,31_60,1
TRAIN4086.png,monk_10,male,18_30,1
TRAIN4087.png,monk_6,female,31_60,1
TRAIN4088.png,monk_4,female,61_100,1
TRAIN4090.png,monk_5,male,18_30,0
TRAIN4095.png,monk_5,male,18_30,1
TRAIN4098.png,monk_10,male,0_17,0
TRAIN4101.png,monk_6,female,31_60,0
TRAIN4103.png,monk_5,male,18_30,1
TRAIN4105.png,monk_4,female,31_60,1
TRAIN4106.png,monk_2,female,31_60,0
TRAIN4107.png,monk_6,female,0_17,0
TRAIN4108.png,monk_5,male,18_30,0
TRAIN4109.png,monk_8,female,31_60,0
TRAIN4113.png,monk_4,female,31_60,1
TRAIN4114.png,monk_2,male,31_60,0
TRAIN4116.png,monk_5,male,18_30,1
TRAIN4117.png,monk_1,female,18_30,1
